District/Area *,School/Building *,School/Building Code,Class *,Code,First Name *,Last Name *,Middle Name,Unique Student ID *,Date of Birth *,Gender *,Grade *,Active User,Additional ID Number,Ethnicity-Hispanic or Latino,Race-American Indian or Alaska Native,Race-Asian,Race-Black or African American,Race-Native Hawaiian or Other Pacific Islander,Race-White,Program Code-Free/Reduced-Price Lunch,Program Code-ELL,Program Code-Migrant Student,Program Code-Section 504,Program Code-Gifted Talented,Program Code-Title I Language,Program Code-IEP,Program Code-SE,Program Code-Title I Math,Program Code-Other 1,Program Code-Other 2,Braille,Office Use-Z,Office Use-1,Office Use-2,Office Use-3,Office Use-4,Office Use-5,Office Use-6,Office Use-7,Office Use-8,Office Use-9,Office Use-10,Office Use-11,Office Use-12,Office Use-V,Office Use-Q,Office Use-N,Test Admin-A,Test Admin-B,Test Admin-C,Test Admin-D,Test Admin-E,Test Admin-F,Test Admin-G,Test Admin-H,Test Admin-I,Test Admin-J,Test Admin-K,Test Admin-L,Test Admin-M,Test Admin-N,Admin Code-A,Admin Code-B,Admin Code-C,Admin Code-D,Admin Code-E,Admin Code-F,Admin Code-G,Admin Code-H,Admin Code-I,Admin Code-J,Admin Code-K,Admin Code-L,Admin Code-M,Admin Code-N,Admin Code-O,Admin Code-P,Admin Code-Q,Admin Code-R,Admin Code-S,Admin Code-T,Home Reporting
Apex,Apex High School,,Class 3,,Estrella,Wintheiser,,APX109,08/17/2011,F,3,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 12,,Kyleigh,Flatley,,APX110,09/26/2020,M,12,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 2,,Larue,Swaniawski,,APX111,10/21/2010,F,2,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 1,,Lenora,Franey,,APX112,06/22/2009,M,1,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 7,,Opal,Goldner,,APX113,05/15/2015,F,7,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 5,,Wallace,Bednar,,APX114,01/22/2013,M,5,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 11,,Lori,McDermott,,APX115,09/17/2019,M,11,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 12,,Flo,Skiles,,APX116,01/17/2020,M,12,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 2,,Kiley,Carroll,,APX117,09/24/2010,F,2,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 10,,Libby,Anderson,,APX118,06/09/2018,F,10,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 1,,Cara,Kunze,,APX119,02/09/2009,F,1,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 7,,Emmalee,Bergstrom,,APX120,09/19/2015,M,7,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 5,,Charlotte,Breitenberg,,APX121,10/05/2013,F,5,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 7,,Green,Treutel,,APX122,10/10/2015,F,7,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 8,,Stone,Parker,,APX123,01/02/2016,M,8,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 7,,Thea,Brakus,,APX124,03/10/2015,F,7,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 5,,Maya,Breitenberg,,APX125,09/23/2013,F,5,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 0,,Felton,Wisozk,,APX126,10/02/2008,M,0,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 11,,Maiya,Schiller,,APX127,09/23/2019,M,11,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 11,,Elouise,Murphy-Heidenreich,,APX128,06/30/2019,F,11,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 2,,Kavon,Koelpin,,APX129,05/27/2010,M,2,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 4,,Lora,Ryan,,APX130,06/26/2012,M,4,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 7,,Jimmie,Schaden,,APX131,08/04/2015,M,7,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 0,,Rosemary,Kessler,,APX132,05/21/2008,F,0,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 4,,Abner,Cartwright,,APX133,05/10/2012,M,4,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 11,,Kari,Sipes,,APX134,02/10/2019,M,11,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 12,,Paxton,Denesik,,APX135,10/09/2020,F,12,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 12,,Assunta,Koch,,APX136,03/13/2020,M,12,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 12,,Reagan,O'Kon,,APX137,04/22/2020,M,12,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 4,,Juwan,Turner,,APX138,06/23/2012,F,4,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 12,,Johnathan,Hayes,,APX139,09/25/2020,M,12,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 0,,Betty,Tromp,,APX140,12/01/2008,M,0,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 8,,Jillian,Wuckert,,APX141,02/22/2016,M,8,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 8,,Esteban,Medhurst,,APX142,04/04/2016,F,8,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 1,,Gladys,Franey,,APX143,10/30/2009,F,1,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 9,,Brain,Rosenbaum,,APX144,07/19/2017,F,9,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 7,,Dave,Hamill,,APX145,01/20/2015,F,7,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 10,,Rogelio,Ruecker-Gottlieb,,APX146,06/25/2018,M,10,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 0,,Treva,Walker,,APX147,02/07/2008,M,0,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 6,,Jenifer,Harber,,APX148,10/30/2014,M,6,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 9,,Krystina,Stehr,,APX149,09/24/2017,F,9,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 2,,Sydni,Towne,,APX150,03/16/2010,F,2,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 0,,Michale,Greenholt,,APX151,05/12/2008,M,0,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 5,,Cary,Zieme,,APX152,05/26/2013,F,5,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 7,,Jamal,Yost,,APX153,11/28/2015,F,7,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 8,,Esther,Shanahan,,APX154,06/30/2016,F,8,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 8,,Jaclyn,West,,APX155,03/04/2016,F,8,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 11,,Stanley,Collins,,APX156,05/23/2019,M,11,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 0,,Elizabeth,Towne,,APX157,05/07/2008,M,0,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 10,,Wilmer,Larson,,APX158,07/20/2018,F,10,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 1,,Ethan,Larkin,,APX159,09/24/2009,F,1,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 10,,Barry,Turcotte,,APX160,10/03/2018,F,10,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 0,,Corine,Ledner,,APX161,11/07/2008,F,0,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 7,,Steve,Fisher,,APX162,02/19/2015,M,7,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 5,,Yesenia,Gerhold,,APX163,05/10/2013,M,5,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 3,,Jalen,Rau,,APX164,05/22/2011,F,3,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 10,,Caroline,Kirlin,,APX165,08/24/2018,F,10,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 3,,Toni,Mueller,,APX166,03/03/2011,F,3,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 8,,Kelly,Gerlach,,APX167,03/23/2016,M,8,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 4,,Christian,Boyle,,APX168,03/13/2012,F,4,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 1,,Roosevelt,Kassulke-Powlowski,,APX169,01/08/2009,M,1,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 2,,Kiarra,Pouros-Konopelski,,APX170,09/25/2010,M,2,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 5,,Rick,Morar,,APX171,03/06/2013,F,5,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 4,,Patsy,McCullough,,APX172,03/07/2012,M,4,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 6,,Edyth,Jast,,APX173,08/30/2014,F,6,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 0,,Winifred,Grady,,APX174,08/30/2008,F,0,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 11,,Lawson,Jacobs,,APX175,06/15/2019,M,11,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 8,,Jazmin,Carter,,APX176,12/05/2016,F,8,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 11,,Elton,Schuppe,,APX177,06/15/2019,F,11,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 2,,Godfrey,Graham,,APX178,05/16/2010,M,2,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 12,,Vito,Fay-Schmidt,,APX179,03/28/2020,M,12,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 9,,Jaden,Jaskolski,,APX180,12/13/2017,M,9,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 4,,Rudolph,Marks,,APX181,04/01/2012,F,4,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 4,,Benedict,Bernhard,,APX182,11/16/2012,M,4,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 8,,Lauriane,Zulauf,,APX183,05/11/2016,M,8,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 11,,Britney,Moore,,APX184,07/31/2019,F,11,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 7,,Delphine,Mertz,,APX185,04/18/2015,F,7,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 7,,Audie,Dickinson,,APX186,05/03/2015,F,7,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 8,,Desmond,Rice,,APX187,12/03/2016,M,8,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 2,,Leone,Moen,,APX188,03/01/2010,F,2,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 8,,Felton,Ernser,,APX189,06/11/2016,F,8,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 12,,Rachelle,Jast,,APX190,09/22/2020,M,12,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 6,,Gardner,Hayes,,APX191,02/06/2014,M,6,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 11,,Samantha,Raynor,,APX192,09/06/2019,F,11,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 1,,Kari,Sawayn,,APX193,09/13/2009,M,1,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 3,,David,Kling,,APX194,10/16/2011,F,3,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 9,,Rachelle,Barrows,,APX195,01/12/2017,F,9,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 12,,Martin,King,,APX196,11/13/2020,M,12,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 2,,Beverly,Bednar,,APX197,02/02/2010,M,2,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 11,,Idella,Kessler,,APX198,02/20/2019,M,11,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 1,,Grayce,Legros-Hessel,,APX199,07/24/2009,M,1,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 11,,Arthur,Ward,,APX200,11/09/2019,M,11,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 3,,Jamaal,Pfannerstill-Rohan,,APX201,03/14/2011,M,3,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 9,,Keon,Reynolds,,APX202,12/10/2017,F,9,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 3,,Arianna,Dach,,APX203,05/30/2011,F,3,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 1,,Triston,Hintz,,APX204,05/20/2009,M,1,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 5,,Toni,Kirlin,,APX205,02/21/2013,M,5,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 7,,Neal,Upton,,APX206,12/03/2015,M,7,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 8,,Ora,Cummings,,APX207,06/23/2016,F,8,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 10,,Laila,Hermann,,APX208,05/17/2018,M,10,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 9,,Idell,O'Keefe,,APX209,09/05/2017,M,9,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 5,,Molly,Dibbert,,APX210,06/16/2013,F,5,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 6,,Susie,Torp,,APX211,01/20/2014,M,6,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 2,,Uriah,Murphy,,APX212,11/19/2010,F,2,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 10,,Boyd,Bashirian,,APX213,07/25/2018,F,10,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 11,,Zoe,Runolfsson,,APX214,02/23/2019,F,11,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 11,,Onie,Torp,,APX215,02/03/2019,M,11,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 5,,Cale,Watsica,,APX216,11/07/2013,M,5,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 9,,Joshuah,Yost,,APX217,10/03/2017,F,9,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 4,,Junior,Blick,,APX218,09/29/2012,M,4,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 8,,Emily,Hermiston,,APX219,02/27/2016,M,8,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 3,,Cassie,Gusikowski,,APX220,09/12/2011,M,3,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 3,,Noelia,Reynolds,,APX221,10/08/2011,M,3,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 3,,Stevie,Aufderhar,,APX222,10/06/2011,M,3,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
